project_id,path,path_with_namespace,web_url,last_activity_at,namespace_kind,namespace_full_path,archived,visibility,hook_id,hook_url,push_events,push_events_branch_filter,issues_events,confidential_issues_events,merge_requests_events,tag_push_events,note_events,confidential_note_events,job_events,pipeline_events,wiki_page_events,deployment_events,releases_events,enable_ssl_verification,repository_update_events,alert_status,disabled_until,url_variables,created_at
70,shipyard,administration/shipyard,https://git.viriciti.com/administration/shipyard,2016-09-21T16:04:37.469Z,group,administration,True,private,40,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:31.266Z
69,spawner,vems/spawner,https://git.viriciti.com/vems/spawner,2017-08-31T13:18:10.107Z,group,vems,True,private,174,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.364Z
68,control,vems/control,https://git.viriciti.com/vems/control,2017-10-05T12:52:19.179Z,group,vems,True,private,41,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:31.302Z
67,cms,vems/cms,https://git.viriciti.com/vems/cms,2017-02-28T10:14:01.475Z,group,vems,True,private,44,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.056Z
66,vems-models,vems/vems-models,https://git.viriciti.com/vems/vems-models,2017-07-11T13:52:38.896Z,group,vems,True,private,39,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:31.266Z
65,ivh,vems/ivh,https://git.viriciti.com/vems/ivh,2019-09-17T14:40:58.729Z,group,vems,True,private,48,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.774Z
64,tools,vems/tools,https://git.viriciti.com/vems/tools,2017-08-24T12:53:42.699Z,group,vems,True,private,42,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:31.303Z
63,fleet,vems/fleet,https://git.viriciti.com/vems/fleet,2017-02-20T09:49:38.950Z,group,vems,True,private,45,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.450Z
62,incident-reporter,vems/incident-reporter,https://git.viriciti.com/vems/incident-reporter,2016-09-21T15:16:29.272Z,group,vems,True,private,47,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.663Z
61,listener,vems/listener,https://git.viriciti.com/vems/listener,2017-04-20T12:05:57.050Z,group,vems,True,private,46,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.621Z
60,logview,vems/logview,https://git.viriciti.com/vems/logview,2016-09-21T15:15:48.639Z,group,vems,True,private,43,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:32.031Z
59,login,vems/login,https://git.viriciti.com/vems/login,2016-09-21T15:15:28.041Z,group,vems,True,private,49,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.104Z
58,ivh2,vems/ivh2,https://git.viriciti.com/vems/ivh2,2016-09-21T15:15:10.177Z,group,vems,True,private,51,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.193Z
57,proxy-client,vems/proxy-client,https://git.viriciti.com/vems/proxy-client,2018-06-28T11:55:48.928Z,group,vems,True,private,52,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.264Z
56,proxy-server,vems/proxy-server,https://git.viriciti.com/vems/proxy-server,2017-07-07T13:24:43.756Z,group,vems,True,private,50,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.144Z
54,proxy,vems/proxy,https://git.viriciti.com/vems/proxy,2016-12-07T07:52:47.613Z,group,vems,True,private,53,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.765Z
53,vio-types,vems/vio-types,https://git.viriciti.com/vems/vio-types,2019-09-17T14:41:11.875Z,group,vems,True,private,54,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.778Z
52,vio-recorder,vems/vio-recorder,https://git.viriciti.com/vems/vio-recorder,2018-08-07T09:01:04.759Z,group,vems,True,private,57,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:34.290Z
51,command,vems/command,https://git.viriciti.com/vems/command,2019-09-17T08:48:34.482Z,group,vems,True,private,56,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.824Z
50,winston-hipchat,vems/winston-hipchat,https://git.viriciti.com/vems/winston-hipchat,2016-09-21T15:11:29.110Z,group,vems,True,private,55,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:33.802Z
49,usage,vems/usage,https://git.viriciti.com/vems/usage,2016-09-21T15:11:11.454Z,group,vems,True,private,59,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:34.368Z
48,vio-player,vems/vio-player,https://git.viriciti.com/vems/vio-player,2017-08-31T08:03:56.300Z,group,vems,True,private,58,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:34.311Z
47,data-statistics-aggregator,vems/data-statistics-aggregator,https://git.viriciti.com/vems/data-statistics-aggregator,2016-09-21T15:10:22.938Z,group,vems,True,private,60,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:34.411Z
46,data-statistics-dashboard,vems/data-statistics-dashboard,https://git.viriciti.com/vems/data-statistics-dashboard,2016-09-21T15:10:01.060Z,group,vems,True,private,61,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:35.149Z
45,listener2,vems/listener2,https://git.viriciti.com/vems/listener2,2019-09-17T14:41:29.117Z,group,vems,True,private,65,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.116Z
44,data-statistics-models,vems/data-statistics-models,https://git.viriciti.com/vems/data-statistics-models,2016-12-07T07:55:56.516Z,group,vems,True,private,66,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.120Z
42,rpc-client,vems/rpc-client,https://git.viriciti.com/vems/rpc-client,2021-01-23T08:41:35.418Z,group,vems,True,private,62,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:35.177Z
41,messenger,vems/messenger,https://git.viriciti.com/vems/messenger,2016-09-21T15:08:13.280Z,group,vems,True,private,64,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:35.242Z
39,StreamZipper,vems/StreamZipper,https://git.viriciti.com/vems/StreamZipper,2019-09-17T14:32:24.056Z,group,vems,True,private,63,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:35.216Z
38,ManagementReports,vems/ManagementReports,https://git.viriciti.com/vems/ManagementReports,2016-09-21T15:07:03.164Z,group,vems,True,private,67,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.174Z
37,streamclient,vems/streamclient,https://git.viriciti.com/vems/streamclient,2016-09-21T15:06:42.528Z,group,vems,True,private,68,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.288Z
36,livestreamclient,vems/livestreamclient,https://git.viriciti.com/vems/livestreamclient,2016-09-21T15:06:18.554Z,group,vems,True,private,70,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.653Z
35,unittransformclient,vems/unittransformclient,https://git.viriciti.com/vems/unittransformclient,2016-09-21T15:05:53.963Z,group,vems,True,private,72,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.788Z
32,archives,vems/archives,https://git.viriciti.com/vems/archives,2016-09-21T15:04:38.410Z,group,vems,True,private,69,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.613Z
30,mx,vems/mx,https://git.viriciti.com/vems/mx,2021-01-23T08:41:12.255Z,group,vems,True,private,71,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:36.721Z
29,exporter,vems/exporter,https://git.viriciti.com/vems/exporter,2017-11-10T11:29:30.391Z,group,vems,True,private,73,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:37.233Z
27,executer,vems/executer,https://git.viriciti.com/vems/executer,2019-09-17T13:26:11.180Z,group,vems,True,private,75,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:37.355Z
25,s3,vems/s3,https://git.viriciti.com/vems/s3,2019-09-17T13:26:31.996Z,group,vems,True,private,139,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:31.523Z
24,ftp,vems/ftp,https://git.viriciti.com/vems/ftp,2019-09-17T13:26:55.760Z,group,vems,True,private,74,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T12:13:37.299Z
23,widget,vems/widget,https://git.viriciti.com/vems/widget,2019-07-18T08:58:18.298Z,group,vems,True,private,99,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T15:33:31.331Z
22,reporter,vems/reporter,https://git.viriciti.com/vems/reporter,2016-09-21T14:53:52.017Z,group,vems,True,private,144,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:32.095Z
21,ivh-enqueue,vems/ivh-enqueue,https://git.viriciti.com/vems/ivh-enqueue,2019-09-17T14:41:46.263Z,group,vems,True,private,141,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:31.598Z
20,expose,vems/expose,https://git.viriciti.com/vems/expose,2019-09-17T13:08:32.414Z,group,vems,True,private,100,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T15:33:31.348Z
19,jobs,vems/jobs,https://git.viriciti.com/vems/jobs,2016-09-21T14:52:16.710Z,group,vems,True,private,250,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-19T20:18:31.409Z
17,data-transformator,vems/data-transformator,https://git.viriciti.com/vems/data-transformator,2016-09-21T14:51:07.582Z,group,vems,True,private,143,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:31.999Z
14,ivh-dequeue,vems/ivh-dequeue,https://git.viriciti.com/vems/ivh-dequeue,2019-09-17T14:42:02.102Z,group,vems,True,private,238,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T12:33:31.433Z
13,mongodumper,vems/mongodumper,https://git.viriciti.com/vems/mongodumper,2016-11-14T15:39:30.193Z,group,vems,True,private,101,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T15:33:31.548Z
12,metrics,vems/metrics,https://git.viriciti.com/vems/metrics,2021-01-23T08:40:44.225Z,group,vems,True,private,232,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T01:24:31.285Z
11,whoisthere,vems/whoisthere,https://git.viriciti.com/vems/whoisthere,2019-09-17T14:16:12.604Z,group,vems,True,private,229,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T22:53:31.253Z
10,consul-port,vems/consul-port,https://git.viriciti.com/vems/consul-port,2021-01-23T08:40:07.229Z,group,vems,True,private,183,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T04:08:31.287Z
9,process-manager,vems/process-manager,https://git.viriciti.com/vems/process-manager,2019-09-17T14:32:54.231Z,group,vems,True,private,142,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:31.618Z
8,metamonitor,vems/metamonitor,https://git.viriciti.com/vems/metamonitor,2017-09-18T09:28:52.426Z,group,vems,True,private,177,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-17T02:28:32.760Z
5,driver-statistics,vems/driver-statistics,https://git.viriciti.com/vems/driver-statistics,2018-06-28T11:54:27.873Z,group,vems,True,private,145,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:32.170Z
4,server,vems/server,https://git.viriciti.com/vems/server,2018-08-23T07:30:13.668Z,group,vems,True,private,242,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-18T16:33:32.446Z
3,portal,vems/portal,https://git.viriciti.com/vems/portal,2019-09-17T14:44:25.818Z,group,vems,True,private,146,https://app.apiiro.com/api/external/webhooks/gitlabserver,True,,False,False,True,False,False,,False,False,False,False,False,True,False,executable,,,2023-02-16T22:43:32.525Z
